post_id,conversation_id,author_id,author_username,author_description,admin1_name,article_url,post_text,post_creation_ts
1780189180666024089,1780030853088756046,1412372680532279298,LisaNJhair,🗣🇺🇸✌️💨 married 💕Trump 2024 #MAGA,New Jersey,https://www.nytimes.com/2024/04/15/climate/coral-reefs-bleaching.html,@JoeBiden He needs to raise money . You are trying to make him broke . As you are with this country . #FJB #AmericaLast #BananaRepublic #Buildbackbroke,2024-04-16T10:59:09
1780294636394922108,1780030853088756046,824504435078361088,cwl2017,"Dems push to cut Soc Sec/Medicare!!!

Opinionated, PURE BLOOD! Army Vet. ♥️ America!!
GENDER IS A FACT!!! 
Biden is unfit for office!",Michigan,https://www.nytimes.com/2024/04/15/climate/coral-reefs-bleaching.html,"@JoeBiden Biden wants to give Ukraine another 60,000,000,000 to launder.",2024-04-16T17:58:12
1780368311550648621,1780030853088756046,1671967096522022915,KGIBMC0143,"""The rich will control the means of communication, making it impossible for ordinary people to make informed decisions""
...Albert Einstein, (1949)",Massachusetts,https://www.nytimes.com/2024/04/15/climate/coral-reefs-bleaching.html,"@JoeBiden Funny you claim that. Since I am low to middle income and had a tax cut from Trump, and YOU took it away, I'm wondering just what the actual FUKK you are talking about.",2024-04-16T22:50:57
1780263570518708485,1780030853088756046,1590346189697957889,justsayingCCC,"MAGA Libertarian, we can't truly be great without freedom. Christian, No Jab, No Chip, Constitutionalist, Anti-Globalism, Anti-Foreign Wars. Voting Trump 2024!",Texas,https://www.nytimes.com/2024/04/15/climate/coral-reefs-bleaching.html,@JoeBiden The wealthy on both sides are going to have to pay because your policies have left the rest of us broke.,2024-04-16T15:54:45
1780233998641320380,1780030853088756046,1395860559963336708,MrCulpepper76,"Anti-vaxxer, anti-democratic party, anti-globalism. Pro-American patriot wanting actual freedom to be our norm. Woke doesn’t mean your eyes are open.",Texas,https://www.nytimes.com/2024/04/15/climate/coral-reefs-bleaching.html,@JoeBiden How about you do something important and get rid of the IRS???,2024-04-16T13:57:15
1780294841018057113,1780030853088756046,1534558545995259904,SharonK83018162,"I defied stage 4 Colon Cancer which, Gov. Andy Beshear, denied me my constitutional rights to seek healthcare for during the pandemic.  An American for the USA!",Kentucky,https://www.nytimes.com/2024/04/15/climate/coral-reefs-bleaching.html,"@JoeBiden Look who's talking your son remember HUNTER should be in prison for SEX TRAFFICKING, DRUGs, GUNS, oh and TAX EVASION OF OVER 15 MILLION.",2024-04-16T17:59:01
1780188641832137024,1780030853088756046,22036532,patrckm,"Husband & father #believer #uoap #ULTRAMAGA, former Ottawa county #GOP Executive committeeman",Michigan,https://www.nytimes.com/2024/04/15/climate/coral-reefs-bleaching.html,"@JoeBiden President Trump followed the law. Your son hunter ""the smartest man I know"" didn't even file his taxes, why isn't he in jail?",2024-04-16T10:57:01
1780068582732300723,1780030853088756046,1518711595916050433,XHoldingsBrian,"I am a husband, and father, and love the Lord with all my heart! I believe in making the world a better place for our children and future generations!",Texas,https://www.nytimes.com/2024/04/15/climate/coral-reefs-bleaching.html,"@JoeBiden Hey president poopy pants, how many hundreds of $billions did you give your little buddy in Ukraine?",2024-04-16T02:59:56
1781680958552326305,1781680941565362590,1444799468,loyndsview,Founder/Principal Analyst/Speaker at TrendzOwl ^^^ Observing the information & communications revolution spreading across the planet,Virginia,https://www.nytimes.com/2024/04/19/business/chinese-export-surge-solar-boom.html,"10. “'These products are just flooding into the U.S. market, they’re willing to take any price &amp; they’re just losing money on it,' Mike Carr, exec dir. of the industry group Solar Energy Manufacturers for America, said of Chinese #solarexports. 'It’s like a bankruptcy sale.'”",2024-04-20T13:46:57
1781680953640817029,1781680941565362590,1444799468,loyndsview,Founder/Principal Analyst/Speaker at TrendzOwl ^^^ Observing the information & communications revolution spreading across the planet,Virginia,https://www.nytimes.com/2024/04/19/business/chinese-export-surge-solar-boom.html,"7. ""#China appeared to dismiss those concerns. Following Ms. Yellen’s meeting with Chinese Premier #LiQiang, his office said, 'The development of China’s new #energyindustry will make an important contribution to the worldwide #green and low #carbon #transition.'”",2024-04-20T13:46:56
1781680960213225864,1781680941565362590,1444799468,loyndsview,Founder/Principal Analyst/Speaker at TrendzOwl ^^^ Observing the information & communications revolution spreading across the planet,Virginia,https://www.nytimes.com/2024/04/19/business/chinese-export-surge-solar-boom.html,"11. ""#Solar panel imports surged by 82% over the last two years, according to S&amp;P Global, with most of the shipments coming from Chinese manufacturers operating in Southeast Asia. During that time, prices for solar panels have declined by about 50%....""",2024-04-20T13:46:57
1781680956904026325,1781680941565362590,1444799468,loyndsview,Founder/Principal Analyst/Speaker at TrendzOwl ^^^ Observing the information & communications revolution spreading across the planet,Virginia,https://www.nytimes.com/2024/04/19/business/chinese-export-surge-solar-boom.html,"9. ""On Wednesday, Mr. Biden called for tripling #tariffs on Chinese #steel and #aluminum #imports, and the United States Trade Representative said it would begin an investigation into China’s #shipbuilding practices.""",2024-04-20T13:46:56
1781680949756838226,1781680941565362590,1444799468,loyndsview,Founder/Principal Analyst/Speaker at TrendzOwl ^^^ Observing the information & communications revolution spreading across the planet,Virginia,https://www.nytimes.com/2024/04/19/business/chinese-export-surge-solar-boom.html,"5. ""The setback underscores the concerns rippling across the U.S. #solarindustry and within the Biden administration about whether President Biden’s #industrialpolicy agenda can succeed.""",2024-04-20T13:46:55
1781680943360594354,1781680941565362590,1444799468,loyndsview,Founder/Principal Analyst/Speaker at TrendzOwl ^^^ Observing the information & communications revolution spreading across the planet,Virginia,https://www.nytimes.com/2024/04/19/business/chinese-export-surge-solar-boom.html,"1. ""The company planned to produce #siliconwafers, a critical part of the technology that allows #solarpanels to turn sunlight into electrical energy.""",2024-04-20T13:46:53
1781680944933433481,1781680941565362590,1444799468,loyndsview,Founder/Principal Analyst/Speaker at TrendzOwl ^^^ Observing the information & communications revolution spreading across the planet,Virginia,https://www.nytimes.com/2024/04/19/business/chinese-export-surge-solar-boom.html,"2. ""The Massachusetts-based company called the investment a 'direct result of the long-term #industrialpolicy contained within the #InflationReductionAct,' the 2022 law that directed billions of dollars to develop America’s domestic #cleanenergy sectors.""",2024-04-20T13:46:53
1781680961693839727,1781680941565362590,1444799468,loyndsview,Founder/Principal Analyst/Speaker at TrendzOwl ^^^ Observing the information & communications revolution spreading across the planet,Virginia,https://www.nytimes.com/2024/04/19/business/chinese-export-surge-solar-boom.html,"12. “'#China is eating our lunch when it comes to competing for #trade and #investment around the world,' Ms. Miller said. 'The United States is losing ground at every step.'”",2024-04-20T13:46:57
1781680946602754397,1781680941565362590,1444799468,loyndsview,Founder/Principal Analyst/Speaker at TrendzOwl ^^^ Observing the information & communications revolution spreading across the planet,Virginia,https://www.nytimes.com/2024/04/19/business/chinese-export-surge-solar-boom.html,"3. ""But a surge of cheap #solarpanels from #China upended that project. In February, #CubicPV canceled its plans to build the factory over concerns it would no longer be financially viable thanks to a flood of Chinese #exports.""",2024-04-20T13:46:54
1781680955146584534,1781680941565362590,1444799468,loyndsview,Founder/Principal Analyst/Speaker at TrendzOwl ^^^ Observing the information & communications revolution spreading across the planet,Virginia,https://www.nytimes.com/2024/04/19/business/chinese-export-surge-solar-boom.html,"8. ""Ahead of talks w Chinese officials at the Treasury Dept. on Tuesday, Ms. Yellen said that #China was not operating on a 'level playing field' &amp; warned that by producing more #greenenergy products than the world can absorb, it was putting American firms &amp; workers at risk.""",2024-04-20T13:46:56
1781680951929487760,1781680941565362590,1444799468,loyndsview,Founder/Principal Analyst/Speaker at TrendzOwl ^^^ Observing the information & communications revolution spreading across the planet,Virginia,https://www.nytimes.com/2024/04/19/business/chinese-export-surge-solar-boom.html,"6. ""Top administration officials have begun warning that efforts to finance a domestic #cleanenergy industry are being undermined by a surge of cheaper Chinese exports that are driving down prices and putting the United States at a #competitivedisadvantage.""",2024-04-20T13:46:55
1781680948230185326,1781680941565362590,1444799468,loyndsview,Founder/Principal Analyst/Speaker at TrendzOwl ^^^ Observing the information & communications revolution spreading across the planet,Virginia,https://www.nytimes.com/2024/04/19/business/chinese-export-surge-solar-boom.html,"4. ""As #CubicPV was gearing up to make #wafers in the United States, prices of those components were dropping by 70 percent.""",2024-04-20T13:46:54
1781903113131360547,1781753526177181874,1567289622769856512,SinineHarakas,🇺🇸🇪🇪 Estonian diaspora. No tolerance for unhinged supporters of  genocide. #NAFO. Only here to support Ukraine🇺🇦,California,https://www.nytimes.com/2024/04/19/climate/rfk-jr-environment.html,"@RFKforNewMexico @RobertKennedyJr Terrified?

No.  We despise him and you for being anti-science neofascists and genocide shills",2024-04-21T04:29:42
1781904049534914742,1781753526177181874,1567289622769856512,SinineHarakas,🇺🇸🇪🇪 Estonian diaspora. No tolerance for unhinged supporters of  genocide. #NAFO. Only here to support Ukraine🇺🇦,California,https://www.nytimes.com/2024/04/19/climate/rfk-jr-environment.html,"@RFKforNewMexico @RobertKennedyJr Let’s start with his anti-vaccine illiteracy and then go with the whole “Ukraine should surrender to Russia” fascism

In short because he is.  

You’re all evil, frankly.  Soaked in blood",2024-04-21T04:33:26
1781824399714459692,1781753526177181874,1547971629069635585,Seanrwatson,"Monitoring IR, markets, and tech.",California,https://www.nytimes.com/2024/04/19/climate/rfk-jr-environment.html,@RFKforNewMexico @MommaO96 @RobertKennedyJr Maybe democrats because he can only help Trump win. Nobody thinks he’s going to be president.,2024-04-20T23:16:56
1781823008749072762,1781753526177181874,1547971629069635585,Seanrwatson,"Monitoring IR, markets, and tech.",California,https://www.nytimes.com/2024/04/19/climate/rfk-jr-environment.html,@MommaO96 @RFKforNewMexico @RobertKennedyJr Nobody’s terrified of him. Best of luck on your journey of understanding.,2024-04-20T23:11:24
1781825605480403003,1781753526177181874,1547971629069635585,Seanrwatson,"Monitoring IR, markets, and tech.",California,https://www.nytimes.com/2024/04/19/climate/rfk-jr-environment.html,@RFKforNewMexico @MommaO96 @RobertKennedyJr lol that’s cute,2024-04-20T23:21:43
1781869844176195779,1781753526177181874,141500914,xkit,"Guitarist, Boxer, Software Engineer, and Person.",California,https://www.nytimes.com/2024/04/19/climate/rfk-jr-environment.html,"@RFKforNewMexico @RobertKennedyJr I think I’ll be content with either Trump or RFK Junior.

But I’m concerned will have a 30/30/40 split, no majority rule, but zombie Biden &amp; the Deep State takes it",2024-04-21T02:17:31
1781902887448117458,1781753526177181874,1653414433799159808,BrowncoatS12774,,New Mexico,https://www.nytimes.com/2024/04/19/climate/rfk-jr-environment.html,"@RFKforNewMexico @RobertKennedyJr Trumps not worried about New Mexico. I hope he wins, but will write in RFK jr. New Mexico will go for Biden.",2024-04-21T04:28:49
1781886825402888279,1781753526177181874,1653414433799159808,BrowncoatS12774,,New Mexico,https://www.nytimes.com/2024/04/19/climate/rfk-jr-environment.html,@RFKforNewMexico @RobertKennedyJr I disagree. Especially in New Mexico. It’s a blue state.,2024-04-21T03:24:59
1782083617088475190,1781753526177181874,1025548316,AutoVisionzEmbl,Don't expect to build up the weak by pulling down the strong.,Alabama,https://www.nytimes.com/2024/04/19/climate/rfk-jr-environment.html,"@keraz37 @LaidbacWanderer @RFKforNewMexico @RobertKennedyJr Somehow, I doubt you do.  

He overcame a drug addiction decades ago and has the courage to be honest and speak about it.  His testimony is a positive example that will help save others.",2024-04-21T16:26:58
1782116124290699459,1781753526177181874,3486644957,mc2mc5,,California,https://www.nytimes.com/2024/04/19/climate/rfk-jr-environment.html,@RFKforNewMexico @RobertKennedyJr 8% helps only Trump,2024-04-21T18:36:08
1782051959014371787,1781753526177181874,1654559320548188165,TruetoChrist69,#Jesus is lord!! #ChristIsKing #Independent #constitutionalist #American ...We're in a battle of good and evil. I do not DM.,Michigan,https://www.nytimes.com/2024/04/19/climate/rfk-jr-environment.html,@RFKforNewMexico @RobertKennedyJr And they don't know what to do with a independent. It's funny debating them on both sides. I've been called a magat and a liberal 😂 I'm having so much fun. Kennedy or nobody.,2024-04-21T14:21:10
1782052110793605464,1781753526177181874,1654559320548188165,TruetoChrist69,#Jesus is lord!! #ChristIsKing #Independent #constitutionalist #American ...We're in a battle of good and evil. I do not DM.,Michigan,https://www.nytimes.com/2024/04/19/climate/rfk-jr-environment.html,@MommaO96 @RFKforNewMexico @RobertKennedyJr Then why are they working so hard to stop him 🤔,2024-04-21T14:21:46
1781831699149582381,1781753526177181874,1557491978610278400,DC_WreckingCrew,Michigander. PickleBall Fanatic. Vegan. Lions Loyal sec. 324!,Mississippi,https://www.nytimes.com/2024/04/19/climate/rfk-jr-environment.html,"@RFKforNewMexico @RobertKennedyJr If the election is fair I really think he can win. If they actually had a debate, which I don't think they will, he could win in a landslide.",2024-04-20T23:45:56
1781810247566315803,1781753526177181874,2695868455,neelanism,"pondering life, film, politics, tech | ex-@airbnb | founder @redkartinc | creator @theprojectb_ | @columbia gsas + startup lab | from #boston",New York,https://www.nytimes.com/2024/04/19/climate/rfk-jr-environment.html,@RFKforNewMexico @RobertKennedyJr Haha yea I’ve noticed that,2024-04-20T22:20:42
1782027232648593539,1781753526177181874,24081510,DouglasDeNicola,⚔️⚔️Robert Kennedy Jr’s #1 fan. Greyhound owner. Seller of renewable products like EVSE and solar panels⚔️⚔️,Wisconsin,https://www.nytimes.com/2024/04/19/climate/rfk-jr-environment.html,"@RFKforNewMexico @RobertKennedyJr https://t.co/CIpx87lIov

@RobertKennedyJr and @NicoleShanahan should cut this up and show the world who really runs the @WhiteHouse because it is not @JoeBiden and @elonmusk cannot be compelled to take it down.",2024-04-21T12:42:55
1782656195255583188,1782601565863301432,1769753185667944448,common_sense_x,Can’t we all just get along?,California,https://www.nytimes.com/2024/04/22/us/politics/biden-climate-young-voters.html,@nytimes Dude is going to need solar for that money printing machine he keeps using. 😂,2024-04-23T06:22:11
1782610421750345875,1782601565863301432,169925855,KC11A18A,Portfolio Management Consultant. Recovering Masshole. mostly here for the dog pics.,Texas,https://www.nytimes.com/2024/04/22/us/politics/biden-climate-young-voters.html,@nytimes His carbon footprint tells you all you need to know about his concern for the climate,2024-04-23T03:20:18
1782602520466010512,1782601565863301432,58435139,LampDavis,,,https://www.nytimes.com/2024/04/22/us/politics/biden-climate-young-voters.html,@j6rek @nytimes Be more specific please.,2024-04-23T02:48:54
1782605354523856943,1782601565863301432,1315508949903388673,PaulRil37822001,"Therapy Range is a place for people who like to shoot guns, enjoy freedom and live life to the fullest.",Ohio,https://www.nytimes.com/2024/04/22/us/politics/biden-climate-young-voters.html,"@nytimes Invest in precious metals!!!
share if you agree!
https://t.co/NGoHqpJBSV https://t.co/gdViPckQQe",2024-04-23T03:00:10
1782602643690393759,1782601565863301432,1680690035006267394,WipedOutTears,"Grammarly& Spotify how did you get into my phone? I have never, ever use them. AR app- I couldn't disable you. Don't know how?",West Virginia,https://www.nytimes.com/2024/04/22/us/politics/biden-climate-young-voters.html,"@nytimes And their, SANDEEP, COX'S BAZAR CHITTAGING FRAUD- WHO ATE PKAYING ROHINGA OR RAKHAYIAN. NEW HAVEN, CT SCHEME.",2024-04-23T02:49:24
1782602443529892312,1782601565863301432,1680690035006267394,WipedOutTears,"Grammarly& Spotify how did you get into my phone? I have never, ever use them. AR app- I couldn't disable you. Don't know how?",West Virginia,https://www.nytimes.com/2024/04/22/us/politics/biden-climate-young-voters.html,"@nytimes Before Biden give any money to  Solar Power, building Solar Pannel in Khatmundou ,Nepal, or Southern maryland- must put the FRAUD STAR ALAMGIR, BHANDARI, BHAT( NEPALI DENTIST,FAIRFAX(, O PREETI,( NEPALI HOWARD UNIVERSITY), FAKE KOREAN NEPALI- MINA LAMA, ALL BEHIND BAR.",2024-04-23T02:48:36
1782603895203889443,1782601565863301432,71731180,foniker,"Check out my funny twitterstory The Stink, in progress since 2009 at https://t.co/m3jvfWMSma feedback will get me 2 write more.",California,https://www.nytimes.com/2024/04/22/us/politics/biden-climate-young-voters.html,@nytimes I can hear that dismembered tree screaming in pain.,2024-04-23T02:54:22
1782610569071059262,1782601565863301432,1487818102045921284,Jim4Lib3rty,"“Republics decline into democracies and democracies degenerate into despotisms.”

Two/Sexes

Stochastic Terrorist

Anti-Federalist

Repeal the 14th Amendment",West Virginia,https://www.nytimes.com/2024/04/22/us/politics/biden-climate-young-voters.html,@nytimes total scam and people are waking up to it,2024-04-23T03:20:53
1783477696670077056,1783473390050816420,98535160,IsraelLBrown,“The Blind Stares of a Million Pairs of Eyes… They Will Never See…”,California,https://www.nytimes.com/2024/04/25/climate/biden-power-plants-pollution.html,@nytimes Coal is the cheapest energy.  Advances in eliminating Coal pollution is the best solution.,2024-04-25T12:46:32
1783488043858428358,1783473390050816420,2583095011,twisturnugg,"A little common courtesy  never hurt anybody.
Love my country and all of the people striving to make it a better place.",Texas,https://www.nytimes.com/2024/04/25/climate/biden-power-plants-pollution.html,@nytimes Get ready for even higher electric bills….,2024-04-25T13:27:39
1783481258485694957,1783473390050816420,1676572763111456768,1humblepadin,Here to support truth and nothing but the truth so help us God.,California,https://www.nytimes.com/2024/04/25/climate/biden-power-plants-pollution.html,"@nytimes If the EPA (which was originally founded by Nixon) was actually serious about emissions they would be taking the fight abroad to the biggest offenders, China and India. However their scheme is just for money and control. Pretty obvious when set under the lens of honesty.",2024-04-25T13:00:42
1783476280622551086,1783473390050816420,1558210810593288193,gr8t76,Born and Raised,Florida,https://www.nytimes.com/2024/04/25/climate/biden-power-plants-pollution.html,@EvertvanVliet @nytimes Not me. I'll be long gone.,2024-04-25T12:40:55
1783476432997433735,1783473390050816420,558368157,DJ_LEGION_ONE,☠Find me when you want someone to play your life not just a song   @Vivendi Marketing & Promotion #BROOKLYN  Female DJ & SONIC DEVIANT 🚫‼️PSE = #NOGIFS‼️🚫‼️🤕,New York,https://www.nytimes.com/2024/04/25/climate/biden-power-plants-pollution.html,"@TheEyesore132 @nytimes Yes, that's what an ill-informed person would say...  If you can't keep up you'll be left behind.  Time waits on NO man... Instead of trying to insult me, why don't you focus on that? -ONE.💯",2024-04-25T12:41:31
1783477413126549723,1783473390050816420,107173604,yunseobsong,taking one small step at a time to make this world a better place for our children ...,"Washington, D.C.",https://www.nytimes.com/2024/04/25/climate/biden-power-plants-pollution.html,@nytimes There goes all the EVs with no way to power them up. 😂🤣😂🤣😂🤣😂,2024-04-25T12:45:25
1783556508971856363,1783556496489681263,395575582,SamGHolman,Digital Director @EvergreenAction. @govinslee and @jayinslee alum. Replace all raisins with chocolate chips.,Washington,https://www.nytimes.com/2024/04/25/climate/energy-dept-speed-transmission.html,"6⃣ @POTUS and @ENERGY finalized a transmission rule that will cut review time in half—helping address one of the largest barriers to a clean grid. 

The announcement also included $331 million to fund more than 2,000 MW of additional grid capacity.
https://t.co/QnQJM55AHP",2024-04-25T17:59:43
1783556498888765604,1783556496489681263,395575582,SamGHolman,Digital Director @EvergreenAction. @govinslee and @jayinslee alum. Replace all raisins with chocolate chips.,Washington,https://www.nytimes.com/2024/04/25/climate/energy-dept-speed-transmission.html,"1⃣ @POTUS launched the American Climate Corps—a program that will put thousands of young people to work fighting the climate crisis. 

That included a partnership with @NABTU to train ACC members for the exploding number of union careers in clean energy. https://t.co/x4nsVpzwR9",2024-04-25T17:59:40
1783556510964150360,1783556496489681263,395575582,SamGHolman,Digital Director @EvergreenAction. @govinslee and @jayinslee alum. Replace all raisins with chocolate chips.,Washington,https://www.nytimes.com/2024/04/25/climate/energy-dept-speed-transmission.html,"7⃣ @POTUS and @Interior announce a new five-year offshore wind leasing schedule, which includes up to 12 potential offshore wind energy lease sales through 2028. 

https://t.co/RLGxELvLj4",2024-04-25T17:59:43
1783556504689451433,1783556496489681263,395575582,SamGHolman,Digital Director @EvergreenAction. @govinslee and @jayinslee alum. Replace all raisins with chocolate chips.,Washington,https://www.nytimes.com/2024/04/25/climate/energy-dept-speed-transmission.html,"4⃣ @POTUS and @EPA awarded $7 billion from the IRA's Solar For All program—which will deliver residential and community solar in disadvantaged communities.
https://t.co/sNxZforj7L",2024-04-25T17:59:42
1783556516693570027,1783556496489681263,395575582,SamGHolman,Digital Director @EvergreenAction. @govinslee and @jayinslee alum. Replace all raisins with chocolate chips.,Washington,https://www.nytimes.com/2024/04/25/climate/energy-dept-speed-transmission.html,"Of course, there is so much more to do. And it wasn't that long ago that the @POTUS' actions over the last seven days would have marked a successful 4 years on climate and the environment. 

That is worth celebrating.",2024-04-25T17:59:45
1783556506706940355,1783556496489681263,395575582,SamGHolman,Digital Director @EvergreenAction. @govinslee and @jayinslee alum. Replace all raisins with chocolate chips.,Washington,https://www.nytimes.com/2024/04/25/climate/energy-dept-speed-transmission.html,"5⃣ @POTUS announced the first-ever national goal for a 100% clean freight sector. 

The goal was accompanied by real money ($1.5 billion) and a real plan to quickly decarbonize some of the most polluted corridors in the country. https://t.co/sV6fcLi4nG",2024-04-25T17:59:42
1783556514814501022,1783556496489681263,395575582,SamGHolman,Digital Director @EvergreenAction. @govinslee and @jayinslee alum. Replace all raisins with chocolate chips.,Washington,https://www.nytimes.com/2024/04/25/climate/energy-dept-speed-transmission.html,"9⃣ And last Friday, @POTUS and @Interior protected 13 million acres of Alaska from oil drilling—some of the most ecologically valuable land in the country. 
https://t.co/J4I4cSTOzd",2024-04-25T17:59:44
1783556502705557636,1783556496489681263,395575582,SamGHolman,Digital Director @EvergreenAction. @govinslee and @jayinslee alum. Replace all raisins with chocolate chips.,Washington,https://www.nytimes.com/2024/04/25/climate/energy-dept-speed-transmission.html,"3⃣ @POTUS and @EPA strengthened power plant rules on MATS, wastewater, and coal ash.

More than 70% of coal and gas power plants are located in Black, Brown, and low-income communities, so these rules will help right an enormous environmental injustice. https://t.co/D0L8vfXz5q",2024-04-25T17:59:41
1783556512864170158,1783556496489681263,395575582,SamGHolman,Digital Director @EvergreenAction. @govinslee and @jayinslee alum. Replace all raisins with chocolate chips.,Washington,https://www.nytimes.com/2024/04/25/climate/energy-dept-speed-transmission.html,"8⃣ @POTUS and Dems in Congress warded off House Republicans' desperate attempts to undo his pause on permits for new LNG export terminals. 
https://t.co/WTWYGArlUL",2024-04-25T17:59:44
1783556500771991913,1783556496489681263,395575582,SamGHolman,Digital Director @EvergreenAction. @govinslee and @jayinslee alum. Replace all raisins with chocolate chips.,Washington,https://www.nytimes.com/2024/04/25/climate/energy-dept-speed-transmission.html,"2⃣ @POTUS and @EPA finalized the first-ever national standards on carbon pollution from the power sector. 

Thanks to these strong standards, most coal and new gas plants will be required to cut their carbon pollution by 90%. https://t.co/3g5O8Ivcnn",2024-04-25T17:59:41
1783877214565507319,1783877179434053778,2030711,matthewstoller,"Hi. I work at the American Economic Liberties Project.

I wrote a book called Goliath and the monopoly-focused newsletter BIG: https://t.co/8QDW3bH1y3","Washington, D.C.",https://www.nytimes.com/2024/04/25/business/energy-environment/climate-change-solar-panels-polysilicon-domestic.html,"Industrial policy works. We should do it across the board for everything important, from ships to baby formula. https://t.co/gQyLirLPqv",2024-04-26T15:14:05
1784233428914757923,1783877179434053778,731531596885598208,tidalsoundings,"Politics, Economics, Photography, Astronomy; Find me at https://t.co/p8OreB3zc3, https://t.co/RxWsf0Aq8K, https://t.co/a9H8JozPUi",Connecticut,https://www.nytimes.com/2024/04/25/business/energy-environment/climate-change-solar-panels-polysilicon-domestic.html,@matthewstoller Wasted something like 20 years cuz of neoliberal economics and GOP climate denialism...,2024-04-27T14:49:33
1783879109946266095,1783877179434053778,310352177,HaitiToChina,CEIBS MBA & Analyst at Rhodium Group,"Washington, D.C.",https://www.nytimes.com/2024/04/25/business/energy-environment/climate-change-solar-panels-polysilicon-domestic.html,@matthewstoller Industrial production over the climate? https://t.co/JykxdpvDof,2024-04-26T15:21:37
1783878936436367806,1783877179434053778,310352177,HaitiToChina,CEIBS MBA & Analyst at Rhodium Group,"Washington, D.C.",https://www.nytimes.com/2024/04/25/business/energy-environment/climate-change-solar-panels-polysilicon-domestic.html,@matthewstoller “Industrial policy works” isn’t really the story here.,2024-04-26T15:20:55
1784158274960449942,1783877179434053778,245503109,Charles_Benoit,Int'l Trade attorney. Trade Counsel for @cpa_tradereform. Tariffs for Revenue and Development. @GeorgetownLaw alum. Whole world should buy local.,Florida,https://www.nytimes.com/2024/04/25/business/energy-environment/climate-change-solar-panels-polysilicon-domestic.html,"@matthewstoller We're going to need to phase-in tariffs ASAP. Real ones, not a Swiss 🧀 Section 201 action. https://t.co/zDO4C7DPAe",2024-04-27T09:50:55
1784006112192372966,1783877179434053778,702356544139169792,regulatorynerd,"Legal nerd at Trustly! Former Stripe, SQ, BlueVine, Lithic, Cap One. Views are mine, and not my company's.",California,https://www.nytimes.com/2024/04/25/business/energy-environment/climate-change-solar-panels-polysilicon-domestic.html,"@matthewstoller Just in time for wannabe President @GavinNewsom to wreck the rooftop solar panel consumer market with pro-PGE rate changes in California.

Balances out by Sun Run having to cut 1,000 jobs as the fall out of California solar rate changes take effect.

Thanks Gavin.",2024-04-26T23:46:17
1785427774548643968,1785369981456093606,1000929847533817856,EddyZacianLand,"gay, have autism and dyspraxia, 20, He/him
https://t.co/XS9ZaSNuDl
https://t.co/hdBoPpE5hz",,https://www.nytimes.com/2024/04/30/climate/biden-administration-moves-to-speed-up-permits-for-clean-energy.html,"@xShutUpMegGx @nuclearzak @PFF_FrankieESPN @cafecoolo @0liviajulianna It makes perfect sense, if funding Genocide is a red line morally and there's a candidate that would stop the funding, then they should be morally obligated to vote for that candidate as it would stop the funds for Genocide.",2024-04-30T21:55:27
1785531957587349873,1785369981456093606,25004344,davidmichael917,Everyone has been doing emails.,California,https://www.nytimes.com/2024/04/30/climate/biden-administration-moves-to-speed-up-permits-for-clean-energy.html,@Uncle_Ramrod @TheWapplehouse @Georgecolevet @0liviajulianna @OrganizerMemes Oh thanks hadn’t thought of that!,2024-05-01T04:49:26
1785500109880648178,1785369981456093606,25004344,davidmichael917,Everyone has been doing emails.,California,https://www.nytimes.com/2024/04/30/climate/biden-administration-moves-to-speed-up-permits-for-clean-energy.html,@TheWapplehouse @Georgecolevet @0liviajulianna @OrganizerMemes What? You get two choices for president this year. Either vote or own being shitty,2024-05-01T02:42:53
1785773236711571466,1785369981456093606,1190606192,mykoalas,I’d really prefer not to be part of this conversation,North Carolina,https://www.nytimes.com/2024/04/30/climate/biden-administration-moves-to-speed-up-permits-for-clean-energy.html,"@0liviajulianna It’s a lot bigger than that, have you read those Rick Perlstein books?",2024-05-01T20:48:12
1785487345459826911,1785369981456093606,453434481,lemons__steph,25 | she/her | Socialist and #1 peanut butter hater,Pennsylvania,https://www.nytimes.com/2024/04/30/climate/biden-administration-moves-to-speed-up-permits-for-clean-energy.html,@0liviajulianna Maybe there will be a check big enough one day for you cash &amp; shut the fuck up,2024-05-01T01:52:10
1785668240904962238,1785369981456093606,72583878,Hobbie_VK,"Singer, guitarist, ukulele, history buff, Marine Corps veteran, Mom & Nana. Unapologetic Progressive! #Veteran #Climate #Michigan #VoteProgressive #M4A #ERA",Michigan,https://www.nytimes.com/2024/04/30/climate/biden-administration-moves-to-speed-up-permits-for-clean-energy.html,"@0liviajulianna @OrganizerMemes I think withholding one's vote is, historically, an ineffectual form of protest. But I can also see the frustration of having to choose between two candidates with whom you disagree. We're not always given the best choices, but it's a mistake to let others choose for you, imo.",2024-05-01T13:50:59
1785682345346892065,1785369981456093606,783472153,fortweetssake61,"wife, mother,dog lover. #CovidIsntOver",Florida,https://www.nytimes.com/2024/04/30/climate/biden-administration-moves-to-speed-up-permits-for-clean-energy.html,"@redrocklove1 @MissButter @0liviajulianna @AaronParnas Take your watermelon performative bullshit, and your terrorist flag, and fuck all the way off.",2024-05-01T14:47:02
1785560659058741514,1785369981456093606,896023491559833600,markarce1989,,California,https://www.nytimes.com/2024/04/30/climate/biden-administration-moves-to-speed-up-permits-for-clean-energy.html,"@0liviajulianna Oh my, as if starting wars and killing innocent people has severe consequences. Let the chips fall where they may and you cowards shall face the consequences if you don't act.",2024-05-01T06:43:29
